url,lat,lon
https://api.exelishelios.com/v1/cameras/TL-406012/live	,	51.565101	,	-0.533954
https://api.exelishelios.com/v1/cameras/TL-406233/live	,	51.562283	,	-0.541033
https://api.exelishelios.com/v1/cameras/TL-406242/live	,	51.613983	,	-0.748617
https://api.exelishelios.com/v1/cameras/TL-406247/live	,	51.609861	,	-0.782621
https://api.exelishelios.com/v1/cameras/TL-406235/live	,	51.569085	,	-0.566416
https://api.exelishelios.com/v1/cameras/TL-406021/live	,	51.618847	,	-0.525949
https://api.exelishelios.com/v1/cameras/TL-405887/live	,	51.496329	,	-0.491523
https://api.exelishelios.com/v1/cameras/TL-406013/live	,	51.569495	,	-0.534999
https://api.exelishelios.com/v1/cameras/TL-406234/live	,	51.563754	,	-0.55301
https://api.exelishelios.com/v1/cameras/TL-406020/live	,	51.605377	,	-0.529086
https://api.exelishelios.com/v1/cameras/TL-406241/live	,	51.610515	,	-0.730188
https://api.exelishelios.com/v1/cameras/TL-406246/live	,	51.611195	,	-0.768233
https://api.exelishelios.com/v1/cameras/TL-405391/live	,	54.216507	,	-2.722359
https://api.exelishelios.com/v1/cameras/TL-405392/live	,	54.223732	,	-2.721039
https://api.exelishelios.com/v1/cameras/TL-405393/live	,	54.236688	,	-2.716882
https://api.exelishelios.com/v1/cameras/TL-405733/live	,	50.538134	,	-4.595019
https://api.exelishelios.com/v1/cameras/TL-405731/live	,	50.538138	,	-4.595093
https://api.exelishelios.com/v1/cameras/TL-405730/live	,	50.53783	,	-4.600115
https://api.exelishelios.com/v1/cameras/TL-405747/live	,	50.459629	,	-4.693192
https://api.exelishelios.com/v1/cameras/TL-405732/live	,	50.538569	,	-4.595384
https://api.exelishelios.com/v1/cameras/TL-405585/live	,	50.458341	,	-4.528077
https://api.exelishelios.com/v1/cameras/TL-406375/live	,	53.12634	,	-1.329713
https://api.exelishelios.com/v1/cameras/TL-406377/live	,	53.175343	,	-1.324785
https://api.exelishelios.com/v1/cameras/TL-406372/live	,	53.098499	,	-1.319489
https://api.exelishelios.com/v1/cameras/TL-406371/live	,	53.0896	,	-1.305237
https://api.exelishelios.com/v1/cameras/TL-406287/live	,	53.092311	,	-1.365075
https://api.exelishelios.com/v1/cameras/TL-406376/live	,	53.148998	,	-1.32901
https://api.exelishelios.com/v1/cameras/TL-405212/live	,	53.291887	,	-1.293668
https://api.exelishelios.com/v1/cameras/TL-406354/live	,	52.931902	,	-1.298754
https://api.exelishelios.com/v1/cameras/TL-406373/live	,	53.100944	,	-1.324606
https://api.exelishelios.com/v1/cameras/TL-406378/live	,	53.196838	,	-1.322578
https://api.exelishelios.com/v1/cameras/TL-406355/live	,	52.937996	,	-1.287842
https://api.exelishelios.com/v1/cameras/TL-406379/live	,	53.221207	,	-1.328935
https://api.exelishelios.com/v1/cameras/TL-406381/live	,	53.281624	,	-1.297719
https://api.exelishelios.com/v1/cameras/TL-405213/live	,	53.307612	,	-1.284616
https://api.exelishelios.com/v1/cameras/TL-406374/live	,	53.101552	,	-1.323317
https://api.exelishelios.com/v1/cameras/TL-405743/live	,	50.71644	,	-3.462304
https://api.exelishelios.com/v1/cameras/TL-405578/live	,	50.701156	,	-3.544275
https://api.exelishelios.com/v1/cameras/TL-405742/live	,	50.728331	,	-3.462139
https://api.exelishelios.com/v1/cameras/TL-405627/live	,	50.385018	,	-3.964317
https://api.exelishelios.com/v1/cameras/TL-405625/live	,	50.379431	,	-4.005211
https://api.exelishelios.com/v1/cameras/TL-405740/live	,	50.820649	,	-3.408583
https://api.exelishelios.com/v1/cameras/TL-405738/live	,	50.917904	,	-3.356427
https://api.exelishelios.com/v1/cameras/TL-405668/live	,	50.658368	,	-3.539844
https://api.exelishelios.com/v1/cameras/TL-405669/live	,	50.670038	,	-3.538522
https://api.exelishelios.com/v1/cameras/TL-405746/live	,	50.680243	,	-3.515683
https://api.exelishelios.com/v1/cameras/TL-405741/live	,	50.76359	,	-3.459079
https://api.exelishelios.com/v1/cameras/TL-405739/live	,	50.861179	,	-3.38336
https://api.exelishelios.com/v1/cameras/TL-406217/live	,	52.061166	,	0.186785
https://api.exelishelios.com/v1/cameras/TL-405839/live	,	52.399794	,	-0.26265
https://api.exelishelios.com/v1/cameras/TL-405804/live	,	52.220711	,	0.317312
https://api.exelishelios.com/v1/cameras/TL-406225/live	,	52.340979	,	-0.208716
https://api.exelishelios.com/v1/cameras/TL-405859/live	,	52.464196	,	-0.282487
https://api.exelishelios.com/v1/cameras/TL-405837/live	,	52.388608	,	-0.258583
https://api.exelishelios.com/v1/cameras/TL-405844/live	,	52.417463	,	-0.267847
https://api.exelishelios.com/v1/cameras/TL-405748/live	,	52.272677	,	0.450052
https://api.exelishelios.com/v1/cameras/TL-405864/live	,	52.482839	,	-0.286513
https://api.exelishelios.com/v1/cameras/TL-406228/live	,	52.257676	,	0.023286
https://api.exelishelios.com/v1/cameras/TL-405807/live	,	52.271537	,	0.44452
https://api.exelishelios.com/v1/cameras/TL-405341/live	,	53.26656	,	-2.400826
https://api.exelishelios.com/v1/cameras/TL-405404/live	,	53.352225	,	-2.505629
https://api.exelishelios.com/v1/cameras/TL-405346/live	,	53.316145	,	-2.428193
https://api.exelishelios.com/v1/cameras/TL-405333/live	,	53.070816	,	-2.334292
https://api.exelishelios.com/v1/cameras/TL-405338/live	,	53.20086	,	-2.388218
https://api.exelishelios.com/v1/cameras/TL-405403/live	,	53.360553	,	-2.47263
https://api.exelishelios.com/v1/cameras/TL-405345/live	,	53.310878	,	-2.417687
https://api.exelishelios.com/v1/cameras/TL-405401/live	,	53.360063	,	-2.376584
https://api.exelishelios.com/v1/cameras/TL-405343/live	,	53.300673	,	-2.401142
https://api.exelishelios.com/v1/cameras/TL-405336/live	,	53.157682	,	-2.350886
https://api.exelishelios.com/v1/cameras/TL-405350/live	,	53.343594	,	-2.493542
https://api.exelishelios.com/v1/cameras/TL-405348/live	,	53.325005	,	-2.452717
https://api.exelishelios.com/v1/cameras/TL-405342/live	,	53.275575	,	-2.397534
https://api.exelishelios.com/v1/cameras/TL-405400/live	,	53.358329	,	-2.368655
https://api.exelishelios.com/v1/cameras/TL-405347/live	,	53.321174	,	-2.437866
https://api.exelishelios.com/v1/cameras/TL-405316/live	,	53.345003	,	-2.405501
https://api.exelishelios.com/v1/cameras/TL-405335/live	,	53.13936	,	-2.336214
https://api.exelishelios.com/v1/cameras/TL-405349/live	,	53.331415	,	-2.473719
https://api.exelishelios.com/v1/cameras/TL-405399/live	,	53.357541	,	-2.359543
https://api.exelishelios.com/v1/cameras/TL-405351/live	,	53.352178	,	-2.503145
https://api.exelishelios.com/v1/cameras/TL-405344/live	,	53.31095	,	-2.415333
https://api.exelishelios.com/v1/cameras/TL-405402/live	,	53.363054	,	-2.391501
https://api.exelishelios.com/v1/cameras/TL-405337/live	,	53.174404	,	-2.361541
https://api.exelishelios.com/v1/cameras/TL-405339/live	,	53.239599	,	-2.401192
https://api.exelishelios.com/v1/cameras/TL-406205/live	,	51.866382	,	0.195049
https://api.exelishelios.com/v1/cameras/TL-406212/live	,	51.917114	,	0.219274
https://api.exelishelios.com/v1/cameras/TL-406142/live	,	51.674398	,	0.139949
https://api.exelishelios.com/v1/cameras/TL-406192/live	,	51.709574	,	0.146408
https://api.exelishelios.com/v1/cameras/TL-406135/live	,	51.689596	,	0.086436
https://api.exelishelios.com/v1/cameras/TL-406200/live	,	51.811501	,	0.179605
https://api.exelishelios.com/v1/cameras/TL-406199/live	,	51.80048	,	0.175983
https://api.exelishelios.com/v1/cameras/TL-406207/live	,	51.872861	,	0.199095
https://api.exelishelios.com/v1/cameras/TL-406214/live	,	51.967258	,	0.21469
https://api.exelishelios.com/v1/cameras/TL-406156/live	,	51.60669	,	0.265062
https://api.exelishelios.com/v1/cameras/TL-406202/live	,	51.837511	,	0.193034
https://api.exelishelios.com/v1/cameras/TL-405797/live	,	51.689761	,	0.09208
https://api.exelishelios.com/v1/cameras/TL-406150/live	,	51.633785	,	0.220102
https://api.exelishelios.com/v1/cameras/TL-406136/live	,	51.689736	,	0.091225
https://api.exelishelios.com/v1/cameras/TL-406198/live	,	51.787851	,	0.169977
https://api.exelishelios.com/v1/cameras/TL-406213/live	,	51.938684	,	0.220974
https://api.exelishelios.com/v1/cameras/TL-406143/live	,	51.668797	,	0.153317
https://api.exelishelios.com/v1/cameras/TL-406201/live	,	51.825493	,	0.186446
https://api.exelishelios.com/v1/cameras/TL-405796/live	,	51.689796	,	0.0902
https://api.exelishelios.com/v1/cameras/TL-406206/live	,	51.871458	,	0.201152
https://api.exelishelios.com/v1/cameras/TL-405801/live	,	51.689297	,	0.0948
https://api.exelishelios.com/v1/cameras/TL-406215/live	,	51.993568	,	0.195395
https://api.exelishelios.com/v1/cameras/TL-406210/live	,	51.901186	,	0.221942
https://api.exelishelios.com/v1/cameras/TL-406203/live	,	51.84566	,	0.186612
https://api.exelishelios.com/v1/cameras/TL-406140/live	,	51.679566	,	0.120551
https://api.exelishelios.com/v1/cameras/TL-406190/live	,	51.681827	,	0.128663
https://api.exelishelios.com/v1/cameras/TL-406208/live	,	51.876418	,	0.204094
https://api.exelishelios.com/v1/cameras/TL-405798/live	,	51.689602	,	0.0942
https://api.exelishelios.com/v1/cameras/TL-406189/live	,	51.677476	,	0.123452
https://api.exelishelios.com/v1/cameras/TL-406141/live	,	51.678343	,	0.129647
https://api.exelishelios.com/v1/cameras/TL-406153/live	,	51.616881	,	0.253386
https://api.exelishelios.com/v1/cameras/TL-406209/live	,	51.895376	,	0.215684
https://api.exelishelios.com/v1/cameras/TL-406211/live	,	51.910797	,	0.2212
https://api.exelishelios.com/v1/cameras/TL-406134/live	,	51.688574	,	0.081401
https://api.exelishelios.com/v1/cameras/TL-406204/live	,	51.858734	,	0.187717
https://api.exelishelios.com/v1/cameras/TL-406216/live	,	52.007128	,	0.196218
https://api.exelishelios.com/v1/cameras/TL-405656/live	,	51.609878	,	-2.640816
https://api.exelishelios.com/v1/cameras/TL-405682/live	,	51.915241	,	-2.149651
https://api.exelishelios.com/v1/cameras/TL-405687/live	,	51.798249	,	-2.289239
https://api.exelishelios.com/v1/cameras/TL-405663/live	,	51.612392	,	-2.647332
https://api.exelishelios.com/v1/cameras/TL-405574/live	,	51.723112	,	-1.948105
https://api.exelishelios.com/v1/cameras/TL-405689/live	,	51.659845	,	-2.422824
https://api.exelishelios.com/v1/cameras/TL-405571/live	,	51.842208	,	-2.097481
https://api.exelishelios.com/v1/cameras/TL-405569/live	,	51.857018	,	-2.167507
https://api.exelishelios.com/v1/cameras/TL-405658/live	,	51.612025	,	-2.646481
https://api.exelishelios.com/v1/cameras/TL-405657/live	,	51.61222	,	-2.646289
https://api.exelishelios.com/v1/cameras/TL-405688/live	,	51.759639	,	-2.323189
https://api.exelishelios.com/v1/cameras/TL-404476/live	,	52.035082	,	-2.163577
https://api.exelishelios.com/v1/cameras/TL-405570/live	,	51.840945	,	-2.103977
https://api.exelishelios.com/v1/cameras/TL-405683/live	,	51.893131	,	-2.151007
https://api.exelishelios.com/v1/cameras/TL-405681/live	,	51.932709	,	-2.136002
https://api.exelishelios.com/v1/cameras/TL-405686/live	,	51.806247	,	-2.254535
https://api.exelishelios.com/v1/cameras/TL-405573/live	,	51.818913	,	-2.075403
https://api.exelishelios.com/v1/cameras/TL-405678/live	,	51.996818	,	-2.123249
https://api.exelishelios.com/v1/cameras/TL-405661/live	,	51.610217	,	-2.641107
https://api.exelishelios.com/v1/cameras/TL-405685/live	,	51.859768	,	-2.170837
https://api.exelishelios.com/v1/cameras/TL-405680/live	,	51.962605	,	-2.128804
https://api.exelishelios.com/v1/cameras/TL-405572/live	,	51.82185	,	-2.080933
https://api.exelishelios.com/v1/cameras/TL-405637/live	,	51.506693	,	-2.485044
https://api.exelishelios.com/v1/cameras/TL-405632/live	,	51.507334	,	-2.310035
https://api.exelishelios.com/v1/cameras/TL-405649/live	,	51.596569	,	-2.60811
https://api.exelishelios.com/v1/cameras/TL-405691/live	,	51.620595	,	-2.462458
https://api.exelishelios.com/v1/cameras/TL-405665/live	,	51.574907	,	-2.702119
https://api.exelishelios.com/v1/cameras/TL-405653/live	,	51.607697	,	-2.6341
https://api.exelishelios.com/v1/cameras/TL-405634/live	,	51.501532	,	-2.342432
https://api.exelishelios.com/v1/cameras/TL-405633/live	,	51.503936	,	-2.322591
https://api.exelishelios.com/v1/cameras/TL-405664/live	,	51.574173	,	-2.700313
https://api.exelishelios.com/v1/cameras/TL-405652/live	,	51.606667	,	-2.63195
https://api.exelishelios.com/v1/cameras/TL-405690/live	,	51.632549	,	-2.456197
https://api.exelishelios.com/v1/cameras/TL-405662/live	,	51.571812	,	-2.690412
https://api.exelishelios.com/v1/cameras/TL-405648/live	,	51.57388	,	-2.585011
https://api.exelishelios.com/v1/cameras/TL-405655/live	,	51.608189	,	-2.635663
https://api.exelishelios.com/v1/cameras/TL-405650/live	,	51.569034	,	-2.639626
https://api.exelishelios.com/v1/cameras/TL-405631/live	,	51.511675	,	-2.290494
https://api.exelishelios.com/v1/cameras/TL-405636/live	,	51.499261	,	-2.369241
https://api.exelishelios.com/v1/cameras/TL-405559/live	,	51.570075	,	-2.679627
https://api.exelishelios.com/v1/cameras/TL-405659/live	,	51.607498	,	-2.633616
https://api.exelishelios.com/v1/cameras/TL-405558/live	,	51.575211	,	-2.703027
https://api.exelishelios.com/v1/cameras/TL-405635/live	,	51.502356	,	-2.349915
https://api.exelishelios.com/v1/cameras/TL-405647/live	,	51.570194	,	-2.578936
https://api.exelishelios.com/v1/cameras/TL-405654/live	,	51.607399	,	-2.6344
https://api.exelishelios.com/v1/cameras/TL-405642/live	,	51.540913	,	-2.542723
https://api.exelishelios.com/v1/cameras/TL-405692/live	,	51.608603	,	-2.467831
https://api.exelishelios.com/v1/cameras/TL-405560/live	,	51.569519	,	-2.668274
https://api.exelishelios.com/v1/cameras/TL-404810/live	,	51.034108	,	-1.325192
https://api.exelishelios.com/v1/cameras/TL-404803/live	,	51.084403	,	-1.28934
https://api.exelishelios.com/v1/cameras/TL-404966/live	,	50.874303	,	-1.014302
https://api.exelishelios.com/v1/cameras/TL-405077/live	,	50.880429	,	-1.280801
https://api.exelishelios.com/v1/cameras/TL-405072/live	,	50.935163	,	-1.331455
https://api.exelishelios.com/v1/cameras/TL-405060/live	,	50.953927	,	-1.459099
https://api.exelishelios.com/v1/cameras/TL-405076/live	,	50.887591	,	-1.291166
https://api.exelishelios.com/v1/cameras/TL-405088/live	,	50.887596	,	-1.2911
https://api.exelishelios.com/v1/cameras/TL-405083/live	,	50.855732	,	-1.13535
https://api.exelishelios.com/v1/cameras/TL-405071/live	,	50.934645	,	-1.330588
https://api.exelishelios.com/v1/cameras/TL-405064/live	,	50.95726	,	-1.414594
https://api.exelishelios.com/v1/cameras/TL-404965/live	,	50.862578	,	-1.016897
https://api.exelishelios.com/v1/cameras/TL-404814/live	,	50.995715	,	-1.357545
https://api.exelishelios.com/v1/cameras/TL-404802/live	,	51.096937	,	-1.275345
https://api.exelishelios.com/v1/cameras/TL-405081/live	,	50.867147	,	-1.183069
https://api.exelishelios.com/v1/cameras/TL-405062/live	,	50.959999	,	-1.4248
https://api.exelishelios.com/v1/cameras/TL-404817/live	,	50.961044	,	-1.39932
https://api.exelishelios.com/v1/cameras/TL-405074/live	,	50.908366	,	-1.318089
https://api.exelishelios.com/v1/cameras/TL-404812/live	,	51.022775	,	-1.333326
https://api.exelishelios.com/v1/cameras/TL-405079/live	,	50.867945	,	-1.230715
https://api.exelishelios.com/v1/cameras/TL-405067/live	,	50.949631	,	-1.370702
https://api.exelishelios.com/v1/cameras/TL-404816/live	,	50.960697	,	-1.3927
https://api.exelishelios.com/v1/cameras/TL-405059/live	,	50.9468	,	-1.472
https://api.exelishelios.com/v1/cameras/TL-405078/live	,	50.874173	,	-1.251259
https://api.exelishelios.com/v1/cameras/TL-405080/live	,	50.868128	,	-1.206365
https://api.exelishelios.com/v1/cameras/TL-404804/live	,	51.080225	,	-1.293296
https://api.exelishelios.com/v1/cameras/TL-405073/live	,	50.917995	,	-1.3166
https://api.exelishelios.com/v1/cameras/TL-404811/live	,	51.029749	,	-1.326929
https://api.exelishelios.com/v1/cameras/TL-405061/live	,	50.957695	,	-1.4484
https://api.exelishelios.com/v1/cameras/TL-405092/live	,	50.844799	,	-1.0163
https://api.exelishelios.com/v1/cameras/TL-404967/live	,	50.874303	,	-1.014302
https://api.exelishelios.com/v1/cameras/TL-404969/live	,	50.906934	,	-0.998917
https://api.exelishelios.com/v1/cameras/TL-404813/live	,	51.003537	,	-1.355473
https://api.exelishelios.com/v1/cameras/TL-404806/live	,	51.072779	,	-1.291818
https://api.exelishelios.com/v1/cameras/TL-405063/live	,	50.959681	,	-1.422078
https://api.exelishelios.com/v1/cameras/TL-404971/live	,	50.920818	,	-0.998006
https://api.exelishelios.com/v1/cameras/TL-405082/live	,	50.859927	,	-1.157936
https://api.exelishelios.com/v1/cameras/TL-405075/live	,	50.898446	,	-1.312545
https://api.exelishelios.com/v1/cameras/TL-405068/live	,	50.945814	,	-1.364187
https://api.exelishelios.com/v1/cameras/TL-404964/live	,	50.852414	,	-1.012772
https://api.exelishelios.com/v1/cameras/TL-405070/live	,	50.935492	,	-1.344503
https://api.exelishelios.com/v1/cameras/TL-404480/live	,	51.92986	,	-2.561576
https://api.exelishelios.com/v1/cameras/TL-406080/live	,	51.711589	,	-0.316483
https://api.exelishelios.com/v1/cameras/TL-406078/live	,	51.711815	,	-0.323467
https://api.exelishelios.com/v1/cameras/TL-406073/live	,	51.7108	,	-0.357867
https://api.exelishelios.com/v1/cameras/TL-405912/live	,	51.766287	,	-0.415013
https://api.exelishelios.com/v1/cameras/TL-406097/live	,	51.68647	,	-0.228433
https://api.exelishelios.com/v1/cameras/TL-406092/live	,	51.698138	,	-0.241222
https://api.exelishelios.com/v1/cameras/TL-406061/live	,	51.714867	,	-0.39195
https://api.exelishelios.com/v1/cameras/TL-406124/live	,	51.684483	,	-0.068517
https://api.exelishelios.com/v1/cameras/TL-406059/live	,	51.713883	,	-0.407979
https://api.exelishelios.com/v1/cameras/TL-406118/live	,	51.69171	,	-0.106484
https://api.exelishelios.com/v1/cameras/TL-406062/live	,	51.714882	,	-0.391783
https://api.exelishelios.com/v1/cameras/TL-406079/live	,	51.711829	,	-0.32341
https://api.exelishelios.com/v1/cameras/TL-406074/live	,	51.710751	,	-0.35765
https://api.exelishelios.com/v1/cameras/TL-406120/live	,	51.690066	,	-0.095476
https://api.exelishelios.com/v1/cameras/TL-406055/live	,	51.712966	,	-0.421712
https://api.exelishelios.com/v1/cameras/TL-405906/live	,	51.737432	,	-0.393461
https://api.exelishelios.com/v1/cameras/TL-406093/live	,	51.69313	,	-0.238583
https://api.exelishelios.com/v1/cameras/TL-405920/live	,	51.818547	,	-0.416541
https://api.exelishelios.com/v1/cameras/TL-406048/live	,	51.700476	,	-0.443893
https://api.exelishelios.com/v1/cameras/TL-406098/live	,	51.684845	,	-0.224667
https://api.exelishelios.com/v1/cameras/TL-405874/live	,	51.647643	,	-0.339231
https://api.exelishelios.com/v1/cameras/TL-406056/live	,	51.712965	,	-0.421764
https://api.exelishelios.com/v1/cameras/TL-406107/live	,	51.683983	,	-0.177867
https://api.exelishelios.com/v1/cameras/TL-405907/live	,	51.746352	,	-0.404185
https://api.exelishelios.com/v1/cameras/TL-405899/live	,	51.696796	,	-0.375519
https://api.exelishelios.com/v1/cameras/TL-406075/live	,	51.709278	,	-0.347583
https://api.exelishelios.com/v1/cameras/TL-406070/live	,	51.714817	,	-0.3723
https://api.exelishelios.com/v1/cameras/TL-406121/live	,	51.689728	,	-0.090317
https://api.exelishelios.com/v1/cameras/TL-406119/live	,	51.691217	,	-0.104474
https://api.exelishelios.com/v1/cameras/TL-406063/live	,	51.716081	,	-0.389036
https://api.exelishelios.com/v1/cameras/TL-405902/live	,	51.713073	,	-0.383985
https://api.exelishelios.com/v1/cameras/TL-405921/live	,	51.826226	,	-0.417989
https://api.exelishelios.com/v1/cameras/TL-406051/live	,	51.70695	,	-0.433969
https://api.exelishelios.com/v1/cameras/TL-406064/live	,	51.716085	,	-0.388902
https://api.exelishelios.com/v1/cameras/TL-406088/live	,	51.711895	,	-0.264633
https://api.exelishelios.com/v1/cameras/TL-406090/live	,	51.704113	,	-0.249217
https://api.exelishelios.com/v1/cameras/TL-406071/live	,	51.713538	,	-0.365612
https://api.exelishelios.com/v1/cameras/TL-406069/live	,	51.716281	,	-0.374806
https://api.exelishelios.com/v1/cameras/TL-406076/live	,	51.709267	,	-0.347333
https://api.exelishelios.com/v1/cameras/TL-405883/live	,	51.66855	,	-0.363473
https://api.exelishelios.com/v1/cameras/TL-406122/live	,	51.689728	,	-0.0851
https://api.exelishelios.com/v1/cameras/TL-13602/live	,	51.643289	,	-0.254536
https://api.exelishelios.com/v1/cameras/TL-406057/live	,	51.714277	,	-0.41415
https://api.exelishelios.com/v1/cameras/TL-406052/live	,	51.706966	,	-0.433867
https://api.exelishelios.com/v1/cameras/TL-406083/live	,	51.711395	,	-0.291533
https://api.exelishelios.com/v1/cameras/TL-405910/live	,	51.755908	,	-0.416347
https://api.exelishelios.com/v1/cameras/TL-406095/live	,	51.689141	,	-0.23425
https://api.exelishelios.com/v1/cameras/TL-406110/live	,	51.687885	,	-0.162143
https://api.exelishelios.com/v1/cameras/TL-406091/live	,	51.698166	,	-0.241233
https://api.exelishelios.com/v1/cameras/TL-406077/live	,	51.709334	,	-0.338197
https://api.exelishelios.com/v1/cameras/TL-406072/live	,	51.713482	,	-0.3653
https://api.exelishelios.com/v1/cameras/TL-406089/live	,	51.704281	,	-0.249533
https://api.exelishelios.com/v1/cameras/TL-406022/live	,	51.626032	,	-0.5223
https://api.exelishelios.com/v1/cameras/TL-406123/live	,	51.687324	,	-0.075576
https://api.exelishelios.com/v1/cameras/TL-405904/live	,	51.726553	,	-0.389952
https://api.exelishelios.com/v1/cameras/TL-405916/live	,	51.794583	,	-0.412543
https://api.exelishelios.com/v1/cameras/TL-405911/live	,	51.761058	,	-0.417302
https://api.exelishelios.com/v1/cameras/TL-406096/live	,	51.68912	,	-0.234232
https://api.exelishelios.com/v1/cameras/TL-405923/live	,	51.836918	,	-0.420317
https://api.exelishelios.com/v1/cameras/TL-405909/live	,	51.751027	,	-0.412266
https://api.exelishelios.com/v1/cameras/TL-406065/live	,	51.715706	,	-0.382453
https://api.exelishelios.com/v1/cameras/TL-406058/live	,	51.713877	,	-0.407959
https://api.exelishelios.com/v1/cameras/TL-406267/live	,	51.733609	,	-0.234462
https://api.exelishelios.com/v1/cameras/TL-405019/live	,	51.100208	,	1.015082
https://api.exelishelios.com/v1/cameras/TL-405026/live	,	51.091261	,	1.130186
https://api.exelishelios.com/v1/cameras/TL-405021/live	,	51.095525	,	1.047631
https://api.exelishelios.com/v1/cameras/TL-404876/live	,	51.27941	,	0.093734
https://api.exelishelios.com/v1/cameras/TL-404857/live	,	51.36848	,	0.165839
https://api.exelishelios.com/v1/cameras/TL-405040/live	,	51.425634	,	0.227894
https://api.exelishelios.com/v1/cameras/TL-405002/live	,	51.298306	,	0.512106
https://api.exelishelios.com/v1/cameras/TL-404991/live	,	51.309112	,	0.372753
https://api.exelishelios.com/v1/cameras/TL-405033/live	,	51.101601	,	1.1686
https://api.exelishelios.com/v1/cameras/TL-404871/live	,	51.286463	,	0.117691
https://api.exelishelios.com/v1/cameras/TL-404869/live	,	51.288159	,	0.132369
https://api.exelishelios.com/v1/cameras/TL-404845/live	,	51.424762	,	0.238303
https://api.exelishelios.com/v1/cameras/TL-405014/live	,	51.161298	,	0.866315
https://api.exelishelios.com/v1/cameras/TL-405007/live	,	51.288384	,	0.561664
https://api.exelishelios.com/v1/cameras/TL-404852/live	,	51.393632	,	0.197105
https://api.exelishelios.com/v1/cameras/TL-405045/live	,	51.431474	,	0.279667
https://api.exelishelios.com/v1/cameras/TL-404989/live	,	51.311391	,	0.312812
